ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
168,7138.348325496734,84.00308422498733,5,2.3167985184721855,85.1473733369842,6,0.5783136059192534,7.112100753707465,0.08952892932392892,94.79318588933353,3,4831.983284224911,0.24834493090317078,9.567500462868187,303.14841905235227,0
684,7656.233830959347,92.84556327014229,4,2.6779583764964294,98.35138418900124,0,0.6781047975229787,8.88691169735095,0.0068805153757053985,83.66666093791855,0,3671.877468697723,0.28317813390974195,2.9971565277306182,374.99365547481955,0
688,19350.806508340247,92.4292884531357,5,1.5223606393199725,96.2395162503566,10,0.5445426669729636,8.38413468200461,0.06807042874617848,85.57471119249107,7,1661.1560123411123,0.4661562141857879,1.4724656842139323,158.1190998575703,0
480,8553.859908450851,92.85604100324164,2,2.305964497735508,97.49868751254978,0,1.0812823961397622,9.289932008199226,0.08729054675389192,82.4648608705884,1,4448.834287051759,0.4499730506296472,9.842558293989727,179.61306181668334,0
593,7685.474561623757,97.41935199725086,4,2.1024035318963614,85.47774301707516,1,2.2590653920546027,4.989995533971487,0.010866617852398664,93.46568901098131,3,3034.8645624670735,0.4723877965953388,7.703800168837891,244.09045224958268,0
464,19887.71930242957,81.47126708431531,1,1.856412103093513,89.2708810034795,9,4.6841273650739375,8.358816368668402,0.0367171539755231,93.09323257122765,3,1501.4828223516806,0.3291134270769736,1.671481700196518,465.2849375911853,0
175,10012.890712596649,86.124784904568,5,2.8653396260016635,90.21996274787149,1,2.1780398877508644,3.025796073917361,0.07511694951778866,96.93158957297817,2,4710.263367358618,0.45500287604725154,8.20715313117348,298.46916556746,0
242,11300.165064434943,81.44714515482653,5,2.4640177947040076,98.36033774434904,5,3.830681480070763,2.081701996902746,0.06427082352997653,98.48271756528715,1,4398.73934264271,0.12054940173545768,6.956577863541123,311.9922074438735,0
516,17996.347753095502,98.71988358003556,2,2.9410061273474306,83.34118195463653,8,1.3319745831048486,5.278230972615801,0.08891585209331557,98.40383244979657,9,3335.278671787111,0.48990900188838227,1.2454073194527888,357.869425350651,0
427,19239.096593684255,90.7475838088771,0,1.321143489946532,90.25179695441575,1,1.4712178804213742,4.76649021627058,0.004402579580030763,97.54009415481598,0,1507.7079976815662,0.28168710329373564,8.07805460959834,228.51531373359083,0
549,18605.62940622533,80.66853066186444,0,2.3538185595310948,76.8093053120584,3,4.959283976238542,6.86323453277066,0.019231587306040222,92.92085925860519,7,4384.587063179983,0.2787685167347356,1.7520675958971301,139.09569412250966,0
403,13906.709479151783,88.51786310073363,3,1.768215555948581,83.99471892620188,4,1.5539468960787206,6.819556531419667,0.004604039615564182,86.08354851063096,4,4807.002063290403,0.3349255258106191,2.0648027144443564,225.02176688134182,0
392,13633.90142960123,99.71048266510437,5,2.219156736850719,81.05994109312965,9,2.7188862098487694,3.5734912212116026,0.03701770891641246,80.51663020638763,9,2423.310348173376,0.3667262700062778,3.1347378131024444,434.3431415232115,0
399,7421.867510963601,91.08116766920422,3,0.9123719232907753,80.64932391743316,5,4.498463101388031,3.4485120809527468,0.05182863702935722,81.27564101652163,2,2751.333893824005,0.10939974875618522,7.057401185344623,116.23043972755123,0
120,15424.296790145716,82.82252236598644,2,1.5865890268964724,76.52217391813592,3,3.0010110403508063,4.393893579896139,0.04165987257117777,92.36441649659704,3,4542.246494934667,0.3427998770583174,3.9324361810612243,133.4828726725457,0
718,16943.654141845807,96.20280181490922,5,1.3078773162215005,78.36949565456364,8,3.1692093242747807,6.410901430494515,0.05917144508271667,90.06403954767185,9,3656.5524280342665,0.11773730954514404,5.52093210397176,277.0945783585323,0
435,16025.37779284735,81.75149125972476,1,1.0602450422057652,98.95763066667126,5,0.14108570368898676,3.106103872446284,0.09966147040452664,99.69973278210207,9,1415.2864210248076,0.11385312722547664,4.0128685613612385,403.27465534574685,0
243,13656.756235818597,81.75435283439928,5,2.7687956915211935,80.8557894505174,4,4.151481556346238,7.458773227150402,0.0835273790012182,92.73240830533929,2,3890.6725438482913,0.2825966778148728,2.899047507054544,461.60368525087085,0
743,13581.844455833094,82.05892289400572,3,2.137212683589743,88.61803854596495,7,4.067311965673621,9.523879029593118,0.08376830467772106,91.75482975890584,5,2249.9645331474417,0.33832469376759,5.016172255316498,387.88546404421436,0
685,11397.496208627916,86.82095745661248,0,1.3365577020032016,75.71230867810155,8,3.631566859595842,8.303062040283564,0.06292295037423283,95.62554430802297,3,2085.7662019875756,0.26684474408382985,4.5963299321876665,283.9232532399482,0
138,14231.31169731253,96.06609147036067,3,0.5215992116781683,75.79414697614713,10,2.3815263434743104,6.138737709084835,0.07081211518124651,90.34657973727464,9,1009.0122173424461,0.3301990789483993,6.00114416057373,321.42897251183666,0
183,17177.9918601557,89.78432497376181,4,1.167357806634862,96.26675258460762,1,1.170803700508335,6.891192161358181,0.08761881322415287,89.68299974916201,1,4441.453703719143,0.4389801251066894,3.1756132044553036,123.59857541484098,0
125,5738.313718111424,86.30433474754572,1,2.3533855942390325,79.25974714197577,7,3.9583668028883734,9.440389309132229,0.04634961782989742,87.45936615934771,8,4756.676459301625,0.3161751737257553,7.944979733808314,161.08043527650602,0
679,19648.415349843563,98.11887935852529,5,0.9514897394543091,91.59646800891221,2,0.9041266557618693,4.4815971169133695,0.035795454980707166,93.90110579204188,2,2213.755389321086,0.18529246651101566,4.027638331950053,142.26433925616539,0
159,16487.87965827113,94.55158644269888,0,2.0123527448400713,98.65105007589584,4,0.6671027660772089,7.49205748040193,0.04451929602160029,85.04808738056248,5,2172.1273183691874,0.13600760874086776,1.3387338077673534,103.63183676867038,0
266,15374.834777998123,89.03277991037676,5,1.2639962289115496,80.41501626515449,6,4.59005780482721,7.8567299217818345,0.07394705295465476,90.38638711121841,4,4789.617263742982,0.4794066039078294,3.851132518900189,137.44043544766123,0
538,15939.647007158093,81.90113073665128,0,2.0238786260891075,75.8049953909827,3,1.295965745938326,5.731338478977258,0.06094904984794972,90.04633365497904,8,1048.934291289065,0.16046723759147874,9.935290122330816,232.20819971140747,0
325,16178.221140362519,92.11398480919752,1,1.3388623122484706,95.45744221421562,0,4.789580434201964,3.718332785781368,0.09687585546959276,94.68200463638155,8,3462.2808031113964,0.3703555029682454,8.69493048394906,127.72342126212068,0
754,10553.48278526865,89.2937893689033,4,0.5964793998040097,83.68428853884171,8,2.641683561560126,5.942786247875172,0.0032427772923689594,96.78438020905867,9,4827.401684869217,0.1516137352824941,7.5570074370159075,140.18619597489675,0
622,7742.200828088389,89.88023341198611,1,1.25551711312256,95.1906775163826,9,2.130557181800678,8.89657815000092,0.04327415828546897,82.20186999540142,2,2860.257735651914,0.48185047196621744,7.59041143399302,245.5079496908594,0
689,10650.146606441936,80.27279691671762,2,1.2760332794440943,85.00833286971721,8,2.566693535132041,7.3257299947197385,0.0315650718566474,82.9326441386635,4,4886.931840095408,0.3030141034935422,1.1921148948552718,438.6202206553831,0
540,12292.604811573245,95.80519807883388,2,1.926831962133762,81.87739409792843,2,2.9713415301504393,2.2856114308573066,0.0440687681231859,99.01880181417235,5,1595.1359341197472,0.4409859755526142,2.0777687314534967,463.3353285170103,0
266,19175.360968708534,86.32750814775366,5,2.3203238140180926,87.20796493935616,7,4.752135748150687,6.237387847300271,0.06711449117431721,92.21689274519689,7,1906.9913053646887,0.3095340961544884,5.212152100051834,253.3500024197426,0
679,9680.96066978031,80.6398892028865,3,1.9573233383563018,76.37371855315779,8,1.2174123830291044,9.544176926854071,0.05804122081451776,83.98721383155792,8,3020.2065193742374,0.3638045089377989,2.745933733234411,374.8438777600984,0
169,18095.64720522805,86.33204869654826,4,2.5681415264574974,75.32153401673048,0,4.8758168995738425,2.2737166896614163,0.09143850491088092,90.72390268287239,2,3780.7697792623594,0.10793400985288626,6.708783441904607,259.2823027860886,0
741,10750.957115873884,89.81227151796398,4,2.6583438028978708,81.35013282375144,1,4.602918595445432,3.037846021804384,0.06426950205567321,82.96358085398586,9,2373.3494480597587,0.4626030277211669,3.1668482848019934,228.29033533094733,0
166,17443.44073524575,80.88291124174911,1,1.8319668131478513,84.31952924786151,7,1.8493676930683893,8.212659688358952,0.01968914475412388,97.90496831978075,5,2516.407624665952,0.49621432752046535,5.016289410398771,492.8445621179919,0
441,15455.362490064492,89.84432366574934,1,2.794516590788923,95.83467756631472,10,1.8951513082299014,2.993915790907792,0.02553136360993602,84.48316188784405,6,4263.265203060475,0.14154517068037845,5.076757908958475,393.7207332413483,0
308,5707.950525460685,93.61166185837534,0,2.104503006597603,80.19843675768671,1,3.1531218693266623,3.834635755232684,0.027152612403165854,87.55996464999647,6,3459.014364698156,0.25436921462222495,9.94273459847548,304.2565474777264,0
453,15187.438524793442,82.27523917609099,3,0.6995608787912052,81.71786338287365,0,0.8107250178412251,6.358308183993514,0.015627120882426328,96.1470090866253,1,4003.5832867846652,0.3144114331583444,7.740972864145212,162.0962115498219,0
570,14470.63966465065,88.21921216071806,1,1.88789489972906,86.6658986279711,5,2.735915410339704,8.736359506528684,0.03287762911019072,98.61954691885843,0,3672.8027890403414,0.4150989806355059,6.219506570395475,105.71246583893151,0
154,7075.573920808349,87.18677981031574,2,2.21648486947524,88.90216386464624,6,2.203747001857883,3.988236992935721,0.07579277033437887,88.14556700433717,2,2898.7211633003153,0.16667514727783708,7.8492594100673525,410.42099959154285,0
111,19741.093113655792,89.50718135361737,2,2.102751343914994,87.35921330240757,9,4.220700010325999,4.5314246979779815,0.008423280282272173,90.9620046865464,8,2207.888550967384,0.10766916202123485,4.757099012586155,291.38824834886697,0
756,8749.593363032445,87.27028914738534,0,2.175520182734215,98.53573513479395,7,4.635397025218181,8.015083428951714,0.046912622009002106,91.79603473671938,9,3159.488967410812,0.20649416300967371,1.5973525980859118,271.0352294589288,0
729,11870.42924875803,81.2652534364135,4,2.560592331341219,82.90261815590756,5,3.846211895877281,5.622622437611403,0.019661285503501283,94.5084141223097,1,2715.4064376673477,0.4290420683239101,9.279080823149169,410.40264853682345,0
385,11528.934194848309,83.00621244967938,3,1.2232201320117753,92.59074725388099,3,2.3399323364619913,2.3148955339370296,0.014292487554641098,97.39626036797924,2,2294.576672439782,0.45851728573301054,8.988372258473984,256.3157696027698,0
183,10175.252598868492,97.57762291825705,1,2.4411445537460086,96.13258670264743,2,4.499750733618301,8.241820512532598,0.013058155749185252,82.40917232957617,8,4190.6073686976415,0.39072450308025497,8.80665057633184,312.74428897723124,0
505,5820.990603874789,86.29866454917865,2,2.5068437168198257,79.33272886209014,6,0.43547125447727486,7.360008905411823,0.003186015897844319,98.56717230895573,2,1684.919259453387,0.23913697277404955,1.5348030121893763,211.50672011145122,0
649,16134.383472304207,88.40670778390998,1,1.9866095991457746,84.24497555531912,0,2.292255304745815,2.6893839971758515,0.04215253997800246,85.1048407221786,1,2386.9014155337063,0.12017508081570992,2.994468195811679,242.2435746514476,0
599,7517.218934690429,97.90200058132488,2,1.5401315390443147,79.56719846188145,2,2.517742364881289,4.888296054472326,0.061156704961468335,97.14822092169818,0,2374.9256708309163,0.4697071441748544,3.6185596146485057,137.47712847951803,0
608,6014.071242085747,92.74095107007255,0,0.7472905424088196,75.82469863173074,3,0.15813725342324947,9.030977506852922,0.0551457015136869,93.42369800400934,6,1902.749805522115,0.3319723162742179,2.7810342258661,391.426977692734,0
213,12685.892310981599,98.43453338903322,3,0.5326359260681501,92.90624490841542,6,4.005263873864143,9.577899801890663,0.098182904414662,90.0029445375665,9,3411.2564654455086,0.12393841543449878,1.2040419869364603,220.75800897314554,0
440,15780.771698933035,84.00679642192884,1,2.616945114484586,79.7317432225077,10,1.4223057932790895,5.03764178115111,0.07759136756882891,84.15716084694044,7,1586.53309468928,0.3180668992717425,9.880768102117155,411.79482410939573,0
338,8729.073269199595,98.451448098116,3,2.0592277842957127,85.10498803692212,0,0.6323268908123403,4.06136250531678,0.08606649794869103,84.47380136504256,5,4862.444209144118,0.41813231848613086,4.780915425213891,457.0275341171885,0
693,6460.503406868316,85.14730916803268,2,0.9855757275033927,83.49534381074588,2,3.2929759059423565,6.147485451710395,0.016675664877216768,92.29349802559288,6,4359.969779301073,0.17635658616619776,2.9451757825118796,235.70251102420613,0
106,9617.287250391786,92.35453848123589,2,2.2017731650381904,97.21923278319468,10,3.022814334450063,7.439643998989923,0.009992538018373243,99.48309938065113,7,4353.407889202243,0.1007415825926084,6.012886559334755,471.66051427196976,0
636,19301.043190731427,92.84419274005396,3,2.393070066684178,91.30483156308037,3,2.8957025035671964,7.560276252378636,0.08591373948538347,98.69895253991496,8,4503.0975182800985,0.1820728250169196,8.584777467713474,265.3794857449715,0
337,7851.931494780585,94.10126568410759,3,2.884546291122534,96.83059256489278,1,1.7524391130995638,2.517171356999784,0.08005117069674723,82.06359170764765,5,4167.8521930181905,0.4068306630143511,9.48950744062687,491.92352076961845,0
535,13169.463066607037,82.01505687919152,1,1.557268532750267,84.23800692030844,5,1.643968799967101,3.145657244159498,0.03148895266309818,98.36312166846278,9,2341.222540333627,0.4021184611008205,5.733901128665665,149.85869956677004,0
216,7532.150086768463,82.5462375749345,1,2.002289289545236,96.64604107257605,1,4.9938964392715315,2.6692534533787526,0.08173211718640308,93.46260067125411,3,1373.3780979082458,0.22197801257254546,3.20277204079671,390.2816246066098,0
491,5198.43219357941,99.20532716984133,3,0.6204676356640753,97.08276464204741,0,4.677840853830501,7.1405855381019405,0.031190876278632373,98.65396249125882,3,3609.496391901409,0.4479247876266399,9.36592555892348,149.46388887177275,0
631,7398.196450496621,80.29712245015007,5,1.5679137240263818,91.57531842754517,5,4.288235607110934,4.4101024078052955,0.06283585626419089,81.39634009945593,3,1721.9002092204435,0.18568686086119301,9.231443734503596,467.0595304943374,0
566,11202.747954349386,91.70389570785707,5,1.516940445476716,80.6743410214927,2,0.6740450100069073,8.06266041563755,0.09436090951049388,81.99288543103687,4,1925.2002923119876,0.49487838976747445,4.659335742825878,388.26934634270106,0
741,5646.501634224861,82.11027292802402,3,2.982878973227981,93.69888514373432,2,0.11994703739760415,5.037201150567725,0.00933303077139771,81.54448501984231,6,2038.0932919085378,0.2976612894392383,9.457909672310397,189.95480387182204,0
182,10724.247486637025,88.86640641545398,5,0.708589712454258,87.27620665843087,10,4.724763759111688,4.634111011889707,0.0792635666401109,81.02394688377264,0,2348.4916901024208,0.358200888735413,4.572314731830433,356.0639190329333,0
255,7880.241271100551,98.1064365675218,5,1.658038946852895,80.77053657951377,4,4.33168948479276,5.118448245526461,0.011652761071875174,86.2227410694992,1,2263.885768771611,0.46550420969283224,9.093136616687644,116.7505398369903,0
289,7190.315289454438,81.66077515620373,3,1.7142505398099244,80.23469194114753,3,2.050312242392853,9.504133812714162,0.07308672505393837,81.39565302720811,9,1894.149544234821,0.27412542695333997,3.6559029239132457,444.62707306367685,0
479,6984.0307264772255,86.10429060257718,3,2.5729868511981673,81.96880399547454,4,4.553018508873593,8.063959982205365,0.06194548188356433,84.60645509132662,3,3598.2220840848618,0.14907381521334223,4.5365280736767986,117.8930544647447,0
330,10437.529767972697,83.43419977947376,2,4.432188993260235,77.41590520846398,4,0.3191434479532895,9.675181859401986,0.06326033330020768,83.60150024593223,3,1881.1943672689667,0.35714532996070203,3.072290777952984,469.50112171351157,0
584,12035.61121277231,92.5781028984723,5,1.4863295554354927,79.77256992200239,10,0.8657428059314703,9.769191030146512,0.029932002603161503,90.96844108343682,2,1075.6029093256698,0.25969728189064967,2.348963819239331,152.93560491718287,0
727,17014.080823121454,82.35877349748466,1,3.553426598964691,83.53775310562092,13,0.5838317991016756,3.3646636423904015,0.018948140273081327,91.10126465027578,5,1959.3725949533532,0.4139151971771644,4.719165179751036,444.5000960003713,0
802,7702.379715989289,93.09882209134643,4,3.121482633730701,74.51280121885326,23,1.850613102387717,8.18199030799871,0.007696584422315545,81.50693459716905,1,2651.9205818857854,0.32216950136884287,3.7925274650868057,314.4400890336876,0
673,6647.946706111744,85.66593055995405,3,2.9882333668516345,84.52430383822359,16,1.5382366230942068,5.254686138582187,0.05859949322601269,89.12902588394464,3,3331.289822023019,0.21281645050501222,2.0099987353757927,107.89709915915937,0
582,10143.944941387937,82.53872115348352,2,0.9570746464009757,98.21883961980657,1,2.340980224655106,6.165380115215683,0.06305095145908143,86.38273348284292,1,1840.8415758275974,0.19511161521754397,5.487243007911245,289.21135975722575,0
618,15258.05187363548,98.67230755670188,3,2.061626113965362,83.34448864564199,2,4.564369214882317,2.2700084702196657,0.0058656444883771535,85.54317107375309,8,4346.802057094756,0.20109440277304647,4.117206450442784,220.37452070095827,0
191,15350.703326141744,84.67218064072473,0,4.150799842757179,98.76943989068437,16,2.6061575229330955,3.329723956187295,0.026055321536977562,80.1188214374934,7,3539.995277042309,0.4578151445024514,7.791248057576109,429.1673561736621,0
625,9741.519673204559,95.56743809090983,2,1.4739938753525217,88.23448243585025,2,4.03274217580529,3.109527195338438,0.03703340780011131,80.03632568977946,7,4684.375642062793,0.30305015817020653,1.164658538973246,144.11709401431617,0
697,8612.057241097598,87.47211319068118,0,1.3501123539516293,65.736744489451,3,2.4809296719441805,3.6088885428405497,0.011669733314297326,83.357773115664,5,4194.707465241442,0.4133185187569458,9.037631723635663,435.8598080112591,0
744,10802.108630778199,93.62921225034343,2,3.915438981995672,66.70977624558411,12,3.5265453026103333,6.251326275459277,0.0014402626348153258,93.694704110246,0,4812.80831501242,0.16904004746043733,6.003744929090325,411.3869103908849,0
282,7207.44876642418,87.92494693632813,2,2.816453183339493,96.08616754611646,6,0.8185799065043858,3.9277722792409486,0.019287638236504992,98.29916553762502,6,4914.791539164116,0.3993348596904076,4.498148937566262,365.79532386582395,0
830,18662.39397029473,85.75759006669689,4,3.204845595528767,93.1243403707323,16,3.94107840697252,4.009425693870741,0.0534121199568762,82.53163914370029,2,4095.572555913937,0.3840512959452308,8.961841876578518,496.4861178500477,0
345,12257.903282964671,94.07056680363061,3,2.3209493805709993,95.30422494915366,3,1.7322468884433322,7.35336875292013,0.03674172449834097,93.87852885875259,2,3938.6902765850714,0.18327474760104773,1.2753201506173617,495.4298931322027,0
760,18890.893397273983,99.01882703731668,0,2.551471647908463,98.01341866673562,4,4.521404183310031,7.329986163226332,0.015209440372062922,92.80595007327503,9,3799.728742612455,0.13000667304884803,5.103280785004014,418.3864674401387,0
749,7425.418299109802,80.444056259757,4,4.789646850743754,88.93159793371265,1,1.2565535086148882,6.849548997874632,0.03647367239403592,92.3655691656508,1,2978.1568968555825,0.2783630941032451,1.9253592480619073,164.51425658792607,0
925,8086.915654841326,98.42138972599163,4,1.1535479108435471,87.27132484849382,23,0.3265323833496514,4.1465255230019205,0.018239811958147247,93.27013960737615,3,4385.472213830293,0.37051071433282723,2.824482466831658,345.2980937862476,0
522,13200.158973459676,85.0450566771034,3,4.700859407224838,96.23442255170109,23,2.1783251035081634,8.863166058201266,0.06515866002681907,92.87010042243976,7,3092.8253078745292,0.3730767841266883,2.5994932646344937,184.1696841028459,0
164,18267.180913951386,90.68440819862495,1,2.8703738744633642,74.91728529880368,10,0.8894498342648033,7.965930821034568,0.005729777528265912,92.12031168425332,7,1033.9188841020314,0.3480616451988616,9.340806679503462,450.37682894554507,0
112,13309.898832546964,96.47603499841075,1,2.9202702041718847,83.39646001087272,15,0.3970147755133979,2.210439948825993,0.002242886843768044,84.21248814508175,7,3749.7455991071724,0.49589366092360077,7.822601048548322,473.79751038332046,0
312,13018.388287344631,82.06293521756722,2,4.013230980679351,60.4875020404697,17,1.9477375694946901,6.723082986004992,0.035252846257834904,96.36427239039739,6,1781.541858459367,0.12426725615127353,7.515580569798453,135.79494050382732,0
592,7493.440430774881,95.90145762362329,0,2.6685840597620096,62.489749046351236,20,1.1497869215349272,8.832798616863066,0.03304179273606616,84.2096789450732,6,1840.8208651218372,0.3242730105696337,5.70431533815429,203.6720194430988,0
312,18747.337266732713,83.62500511103104,0,4.858983109160319,80.87491891059588,3,1.0775769917642142,9.56925697431154,0.06677333006004939,81.51922168474407,4,1094.1348583139693,0.24346584573983635,6.179071930702664,132.40037975285503,0
792,9917.572982750511,94.24015922396325,5,3.524669091195832,92.69790602027813,0,1.9975714902340802,9.32682479953402,0.06654581430279816,92.07150927083099,7,2932.8822067920664,0.1386790054988224,4.442687560744142,483.4297423673297,0
437,10581.23382444344,87.69917445275114,3,1.1918526439810366,68.25770768516276,13,2.0505694160257866,5.248359459861506,0.08065546226242687,89.59835053966596,1,2699.334426442828,0.22257955843711624,3.8958062526788266,256.8813948998363,0
272,16397.354876425827,88.04589356152637,0,1.0995203659295898,81.09764182231115,11,2.211823995815961,9.172009503791623,0.009948561470384476,88.55188458524115,4,2700.5980540975224,0.3697417949630576,8.667485741969081,349.19340205478784,0
771,10082.35223634211,95.66580184877733,2,1.4191914124985243,68.16034546043068,23,4.34379693363884,2.0059904737189695,0.05771288911874637,95.22016660087394,6,1835.2246397154813,0.4522459854746521,1.2071493221907885,321.1492479181261,0
263,19280.936699585043,99.25569615961464,2,3.950202534893229,64.82753871384962,9,3.0562725321137876,4.811801692062292,0.00624971195733145,99.39325279017831,8,4788.818358992718,0.1377297906626217,6.628193634493602,185.27276986393298,0
799,18213.427408171287,89.61883216168607,2,4.748784635775478,83.49418524551957,19,3.812256479928773,9.423855243468683,0.0707389240429466,91.92534269076756,8,3947.607692557928,0.3669304653175226,2.7812579121553305,181.23797052479733,0
802,8855.940382838131,87.2637824743245,3,0.5430118376663087,64.26859887473502,2,2.113039396370533,4.9384835850037065,0.03425208143859106,96.56036611990653,0,2888.7679452142183,0.47068440240887177,6.281684260091209,481.40300983630664,0
867,8404.678092072816,93.71077241125246,2,1.5576295420316015,83.65629651595656,14,4.770102261678878,6.528507709835171,0.02590555954224354,90.48655267037861,2,3574.792947937229,0.28801490997605655,9.772152246876855,167.62869556551144,0
282,16158.577809532278,88.72428834240091,1,2.399023628805754,61.15947720375032,10,2.3784197689148017,5.976446747373116,0.06754896206096148,88.9426300077873,7,1509.50689527467,0.1771038221402836,3.240828854296172,268.6480244139813,0
728,18788.120465805878,83.89587605287853,0,4.641754241750165,82.93507152006234,15,3.7495013133110113,6.003483400132618,0.03665858679504465,93.28880922325261,1,2830.5689554257274,0.31471268346569825,1.921159272931395,450.8283333167597,0
609,10131.989001678423,96.05121496303255,4,2.5560254974209258,88.89264709175816,5,3.896533255942157,9.63634427817611,0.05678128758506288,97.68025863399049,1,4209.053331532434,0.4645266111144234,4.779843472662655,151.14743086540545,0
807,19423.260982063493,89.72783256177787,4,2.3490495724631293,65.24740415683195,7,1.613311832486703,4.932979438018982,0.06862423299072766,90.22314808476557,3,4664.6517313046215,0.2592926652868808,7.855180416736719,458.2611383424243,0
645,11672.786492413114,85.96901322295521,0,2.9975408891368307,83.69898590254459,12,2.150117936725049,3.3812635691923436,0.006005166128975326,97.5409088993998,0,1328.9661731549381,0.42471220930633036,5.751853527506492,266.15336027709805,0
663,12335.726006739249,92.76185451592904,3,1.5955430538729458,86.89010000296854,22,2.3974113890584894,3.4801031372239235,0.05549010937865937,86.80474263726276,9,2256.1491478113294,0.21220322989020218,5.59528125396077,133.3834420569505,0
723,10274.74808512858,85.76304271554807,3,0.7348324638486328,61.48924807009167,19,4.631814847090057,2.1628723046792535,0.0431164097814436,93.07044429281255,4,2193.75250754046,0.10252197852767227,6.818138813987371,155.68363086959263,0
326,17177.100775263294,81.89536942069188,1,2.6260714798427642,92.98525871956453,4,2.887888299409844,9.943716212579766,0.08717760091002369,80.85893681033863,5,2704.1313977792956,0.24151906534717946,8.381323590709982,457.62390197124614,0
844,10127.735628758874,80.1357634804718,3,2.712260051781488,89.79860793843574,11,1.2576569520748793,9.276219259403646,0.003333025442367488,88.06032001949046,8,3890.892601635746,0.251751995849983,2.2483615033433657,438.1115556715029,0
832,11505.4149698057,83.05886372950852,1,0.5829539436533387,85.3372812512784,0,1.446004437455024,5.9348613871233935,0.06894014912362523,81.21562514895531,1,2146.3425692165843,0.130888068308909,3.706723442047635,109.20934031532158,0
521,10448.830275137154,99.91604735559838,2,2.2016966835233376,92.25581173339933,9,2.2517347466516426,7.026857838628546,0.09398158431472486,83.49156190187658,2,2820.584963946135,0.26223709208333335,5.977655913610192,197.73466015228308,0
120,19114.884838616555,82.98536025338494,2,1.5278830557437113,73.10907826728284,18,0.06907738235981287,6.861473923610157,0.05795619128523621,95.61492302530793,8,2023.2675333702591,0.2058501071811327,7.20131592800691,211.70733288213228,0
653,14348.155596020104,84.81992515991836,5,2.403565008087932,75.03844408645415,18,4.490098706067392,5.712592158494545,0.013895492131850363,90.26693930526802,8,3774.4173676875166,0.30460270093863917,9.337882284416132,226.35051235678844,0
724,17076.459680617023,90.40320446048791,3,4.498666225804814,60.684883431886476,11,1.1524875878320655,6.5216797462815395,0.07251643669290057,80.25626593212462,8,1125.757691898188,0.4624730862002068,1.814803825322415,315.5436711070909,0
204,17675.594733449638,87.29636192615713,1,1.967317260472055,87.95282324977128,22,2.5420634976367262,4.483166882276149,0.09517366350898715,96.40952729318391,6,2652.033015036254,0.48821184029405973,8.22017588408289,258.0769591123229,0
492,15106.343446761346,84.14565045099471,5,0.9943689067373005,87.50179622113323,13,3.8038059379193125,7.400566782064253,0.007829277714226214,97.46311058329694,7,2859.451193292628,0.10279037411402406,9.234173536086557,353.246897982556,0
524,11755.255786711892,87.55593647818823,5,2.411075712636322,61.37452116867444,11,0.8309114216170965,4.450776744148642,0.0557976850286288,99.31958294567934,9,2370.9188497336268,0.4070468175590539,2.5884862031937783,133.0979050816258,0
671,14521.162116560443,85.79165409341454,2,2.6732901344749953,77.84228902657765,13,3.983143560336519,6.801152307460112,0.061008484694063926,93.01043564909693,4,1560.3041748110224,0.4696035690390795,2.2677844308186623,191.8033366023927,0
659,7796.297072809619,91.54399492845123,2,1.8418878416791824,72.48367663628328,4,1.3600152796559457,6.572390198794026,0.09730480916338331,90.05681173506417,3,1724.778301080459,0.4167243321987948,4.935451135989696,358.7940797512152,0
128,16240.541549674354,81.31784330063945,1,4.302982845524355,70.74216424838718,21,3.9796791902717725,3.5819344064092125,0.09353826651248096,91.31410283821388,5,4392.661573917977,0.14106592061530254,8.390866324495743,213.1740767777414,0
196,13185.439532195389,83.82578313393029,3,3.2096943775690443,77.25622814679141,22,2.7026192946942453,5.519094710916319,0.0009372833598881192,80.9254042554,2,1650.874757241936,0.4107640609537333,7.598194216750533,313.1403260591694,0
109,8060.965828199009,88.14810543222697,4,2.5426983278434565,75.15005793762695,4,3.8358566508590437,7.404310172342354,0.008002943017169962,95.50619643235892,1,3663.6573320330435,0.43759987897079855,9.76657951941395,149.8021573349637,0
925,16229.130628727486,87.5450397143139,3,2.7376046608530347,92.52604803950042,13,1.6788444960589537,2.91064525925972,0.0685643072976077,86.69873561822554,8,4872.946743878563,0.317477626986544,4.4321699694361145,393.5103633018466,0
331,12239.01853492281,93.28148242399668,2,0.681974740456976,71.88354612748964,17,4.5535707132902905,6.9219257196630455,0.08009455985168915,84.56707425098747,0,1264.41744755295,0.3813648282112384,2.429117214176448,114.05554411289312,0
814,15726.875297253318,81.170732001601,5,1.316692061864144,86.81280263323126,6,3.187142381876347,8.715736772673338,0.044241947198813594,94.64638008036339,8,1021.4094834567544,0.3587334481222375,3.2002465976849472,108.0762236417124,0
858,19357.02248809694,86.10826997085502,2,1.0417233414857887,96.04524957144687,16,3.0792167793449647,2.9868429715983646,0.026190848467444173,84.91494587877074,3,2054.640875758215,0.31902370111115347,4.7802494661597255,138.15147940247414,0
